,date_time,username,user_id,post_type,text,image
25,2022-10-19 18:47:50,เอิง.,100002596442411,ประกาศของซื้อขาย,"['ขาย', 'เซ็ต', '1000', 'คอนโด', 'เซ็น', 'ทริค', 'ติวานนท์']",https://m.facebook.com/photo/view_full_size/?fbid=5442733405823154&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345077313482536599%3Amf_story_key.1266941600771930%3Atop_level_post_id.1266941600771930%3Atl_objid.1266941600771930%3Acontent_owner_id_new.100002596442411%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.5442733405823154%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_0mtdZKcGKDgPY%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100002596442411%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666180070%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266941600771930%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100002596442411%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
26,2022-10-22 12:44:33,Narongchai,100003589760322,ประกาศของหาย,"['เจอ', 'สมุด', 'หน้าตา', 'แบบนี้', 'รบกวน', 'แจ้ง', 'วิชา', 'หน้าปก', 'วิชา', 'ไมโคร', 'คอ', 'น', 'โทร', 'ล', 'เลอ', 'ร์', 'คาด', 'ลืม', 'ตึก', '62', 'ชั้น', '3', 'ภาควิชา', 'วิศวกรรม', 'ไฟฟ้า', 'เทคโนโลยี', 'อิเล็กทรอนิกส์']",https://m.facebook.com/photo/view_full_size/?fbid=5277857649010508&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345071747304442114%3Amf_story_key.1268982520567838%3Atop_level_post_id.1268982520567838%3Atl_objid.1268982520567838%3Acontent_owner_id_new.100003589760322%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.5277857649010508%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_84lM5rEN8sVZL%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100003589760322%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666417473%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1268982520567838%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100003589760322%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
27,2022-10-19 21:12:51,Chakrit Pinchomchay,100007498512433,ประกาศของซื้อขาย,"['ขาย', 'รองเท้า', 'บาส', 'size', '115', 'us', 'สภาพ', 'โคตร', 'ขาย', '3000', '฿', 'นัด', 'มอ', 'มอ', 'อุปกรณ์']",https://m.facebook.com/photo/view_full_size/?fbid=3229258430667409&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
28,2022-10-20 22:21:36,Chatchawan Kesorn,100003489792782,ประกาศของซื้อขาย,"['ขาย', 'ตู้เย็น', '2', 'ประตู', '34', 'คิว', 'แถว', 'วัด', 'กำแพง', 'ทะลุ', 'ซอย', 'พระ', 'จอม', 'ขาย', 'เนื่อง', 'จากไป', 'ซื้อ', 'ตู้', '1500', 'บาท', 'คับ']",https://m.facebook.com/photo/view_full_size/?fbid=5546482132144725&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
29,2022-10-22 16:38:07,Pool Patharapol,100005464395370,ประกาศของหาย,"['ผม', 'เจอ', 'ตก', 'แถว', 'สะพาน', 'มะ', 'เดี่ยว', 'เป็นเจ้าของ', 'ทัก', 'รับคืน']",https://m.facebook.com/photo/view_full_size/?fbid=1952012241657570&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345071747181680698%3Amf_story_key.1269097480556342%3Atop_level_post_id.1269097480556342%3Atl_objid.1269097480556342%3Acontent_owner_id_new.100005464395370%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.1952012241657570%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX8prZP6rSnwPRVd%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100005464395370%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666431487%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1269097480556342%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100005464395370%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
30,2022-10-20 23:09:24,Kanyarat Phongsathian,100008315855896,ประกาศของซื้อขาย,"['ติด', 'จอง', 'ขาย', 'สัญญา', 'หอ', 'bless', 'salcha', 'สัญญา', '10900', 'เข้าเดือน', '5800', '16700', 'ตอน', 'หมดสัญญา', 'ได้คืน', '10900', 'หมดสัญญา', 'กค', '2566', 'ห้อง', 'เดือน', '5800', 'ค่าน้ำ', 'หน่วย', '20', '฿', 'ไฟ', 'หน่วย', '8', '฿', 'ชั้น', '5']",https://m.facebook.com/photo/view_full_size/?fbid=3539102119710282&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
31,2022-10-20 23:22:57,Rew Tem,812068554,ประกาศของซื้อขาย,"['ขาย', 'ปรินเตอร์', 'hp', 'ซื้อ', 'มือหนึ่ง', '1800', 'ขาย', '1000', 'บาท', 'ประกัน', 'นัด', 'รับได้', 'แถว', 'มจพ', 'สนใจ', 'ติดต่อ', '0891625999', 'ทราย']",https://m.facebook.com/photo/view_full_size/?fbid=10160162692793555&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
32,2022-10-21 13:14:39,Rattanachai,100006428336507,ประกาศของซื้อขาย,"['ขออนุญาต', 'ขาย', 'โต๊ะ', 'คอม', 'ซื้อ', 'shope', '900', 'ปล่อย', '500', '120', 'x', '60', 'x', '75', 'มีตำหนิ', 'ด้านหลัง', 'นิดเดียว', 'รูป', 'บ้าน', 'โซน', 'วัด', 'กำแพง']",https://m.facebook.com/photo/view_full_size/?fbid=4004340126456892&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
33,2022-10-21 17:49:59,Supphalak Rattanasuk,100007613162708,ประกาศของหาย,"['คีย์', 'การ์ด', 'แบบนี้', 'หล่น', 'ไหม', 'แถว', 'มอ', 'เจอ', 'รบกวน', 'ทัก', 'ขอบคุณ']",https://m.facebook.com/photo/view_full_size/?fbid=3232407050356369&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345067898933879436%3Amf_story_key.1268387183960705%3Atop_level_post_id.1268387183960705%3Atl_objid.1268387183960705%3Acontent_owner_id_new.100007613162708%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3232407050356369%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX-hhWE-nkDRKT4i%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100007613162708%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666349399%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1268387183960705%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100007613162708%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
34,2022-10-21 15:22:25,ภาณุพงศ์ ศรีสุทธิ์,100007151494498,ประกาศของหาย,"['ติดต่อ', 'รับคืน', 'เจอ', 'ตึก', 'tgg']",https://m.facebook.com/photo/view_full_size/?fbid=3250145368567148&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345067898812878385%3Amf_story_key.1268320193967404%3Atop_level_post_id.1268320193967404%3Atl_objid.1268320193967404%3Acontent_owner_id_new.100007151494498%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3250145368567148%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX-Ta8CGz-hkRo1N%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100007151494498%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666340545%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1268320193967404%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100007151494498%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
35,2022-10-18 16:45:42,GB'AomAm Fz,100003922308416,ประกาศของซื้อขาย,"['มอ', 'รู้จัก', 'ร้าน', 'ขาย', 'ว่าว', 'เล่น', 'ขอบคุณ', 'ขอบคุณ', 'ล่วงหน้า', 'ค้าบ']",
36,2022-10-21 12:48:28,Punjapa Pechsang,100018450456547,ประกาศของหาย,"['ตอนเที่ยง', 'ทานข้าว', 'ร้าน', 'โต๊ะ', '9', 'ลืม', 'เงิน', 'รึเปล่า', 'ร้าน', 'ตรงข้าม', 'ร้านเครื่องเขียน', 'บุญ', 'ชู', 'ติดต่อ', 'ร้าน']",https://m.facebook.com/photo/view_full_size/?fbid=1172792230012448&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
37,2022-10-13 17:25:18,สรวิชญ์ มงคลชัยชนะ,100009381055222,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'ulif', 'prime', 'ห้อง', '34', 'คน', 'ห้อง', 'ริม', 'ชั้น', '6', 'ห้อง', '10500', 'บาท', 'เดือน', 'เดือน', 'ธันวาคม', 'รายละเอียด', '1', 'ประกัน', 'สัญญา', '14000', 'สัญญา', '1', 'ปี', '2', 'ห้อง', 'เดือน', 'รายละเอียด', 'หอ', 'น้ำ', '19', 'หน่วย', 'มิเตอร์', 'ไฟ', '8', 'หน่วย', 'มิเตอร์', 'ที่จอดรถ', 'ยนต์', 'ฟรี', 'ที่จอดรถ', 'มอเตอร์ไซค์', 'มีค่า', 'ส่วนกลาง', 'ฟรี', 'คีย์', 'การ์ด', '4', 'ใบ', 'ฟรี', 'ฟิตเนส', 'ให้บริการ', 'ฟรี', 'ล้าง', 'แอร์', '6', 'เดือน', 'สิ่งอำนวยความสะดวก', 'เครื่อง', 'ป', 'ริ้น', 'เต', 'อร', '์', 'หอพัก', 'ให้บริการ', '24', 'ชม', 'ตู้', 'เซเว่น', 'ให้บริการ', '24', 'ชม', 'คาเฟ่', 'เครื่องดื่ม', 'ตึก', 'ให้บริการ', 'คาเฟ่', 'ขาย', 'เครื่องดื่ม', 'แอล', 'กอ', 'ฮอร์', 'ตู้', 'บริการ', 'พัสดุ', '24', 'ชม', 'สอบถาม', 'รายละเอียด', 'ทัก', 'แชท']",https://m.facebook.com/photo/view_full_size/?fbid=3412572875732047&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
38,2022-10-20 01:36:33,โดม วราสุทธิ์,100007976834756,ประกาศของซื้อขาย,"['ส่งต่อ', 'ตู้เย็น', 'ค้าบ', 'ผม', 'ซื้อ', 'พี่', 'ย้าย', 'หอ', 'คับ', 'หอ', 'ตู้เย็น', 'ขายต่อ', 'คับ', '1500', 'บาท', 'คับ', 'ค้าบ', 'ขาย', 'ค้าบ']",https://m.facebook.com/photo/view_full_size/?fbid=3356098081332720&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
39,2022-10-21 08:22:31,Jittima Wongnayat,100005059268488,ประกาศของหาย,"['เจอ', 'กระเป๋า', 'เงิน', 'หนัง', 'สีน้ำเงิน', 'clip', 'wallet', 'มอ', 'แจ้ง', 'ตอนนี้', 'กระเป๋า', 'เงิน', 'หาย']",
40,2022-08-30 12:04:38,Watsachon Kongkerd,100001549721466,ประกาศของซื้อขาย,"['ส่งต่อ', 'พั', 'ดล', 'ม', 'นัด', 'มอ']",
41,2022-10-20 20:10:23,Pear Benyapa,100085612364168,ประกาศของซื้อขาย,"['ส่งต่อ', 'macbook', 'air', '2019', 'สีเทา', 'สเปซ', 'เกรย์', 'รุ่น', '13', 'นิ้ว', '128', 'gb', '18900', 'magic', 'mous', 'สี', 'ซิลเวอร์', '1200', 'นัด', 'รับได้', 'มอ', 'สภาพ', 'ดีมาก']",https://m.facebook.com/photo/view_full_size/?fbid=120173297513082&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
42,2022-10-19 20:45:40,Guy Sirawit,100009336952152,ประกาศของหาย,"['วันที่', '18', 'ทำ', 'airpod', 'หล่น', 'ทัก', 'คืน']",https://m.facebook.com/photo/view_full_size/?fbid=3342913199363212&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345058896698988308%3Amf_story_key.1267014374097986%3Atop_level_post_id.1267014374097986%3Atl_objid.1267014374097986%3Acontent_owner_id_new.100009336952152%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3342913199363212%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_6mYXW6XrpYoUe%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100009336952152%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666187140%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1267014374097986%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100009336952152%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
43,2022-10-19 01:38:58,Gear Threerapat,100023830118139,ประกาศของซื้อขาย,"['ขออนุญาต', 'ขาย', 'แฟน', 'เก่า', 'คืน', 'นัด', 'มอ', 'มอ', 'คอนโด', 'ลุ', 'มน', 'คร', 'อินทร์', 'เอาจริง', 'ลด']",https://m.facebook.com/photo/view_full_size/?fbid=1332987084172283&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345058896725437376%3Amf_story_key.1266442974155126%3Atop_level_post_id.1266442974155126%3Atl_objid.1266442974155126%3Acontent_owner_id_new.100023830118139%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.1332987084172283%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_rQv62-xQGAxiv%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100023830118139%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666118338%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266442974155126%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100023830118139%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
44,2022-10-18 22:13:51,Lerkiat Seesirichot,100007789157492,ประกาศของซื้อขาย,"['ๆม', 'ร้าน', 'ขาย', 'อุปกรณ์', 'อิเล็กทรอนิกส์', 'ไหม', 'resistor', 'transistor', 'ขอบคุณ']",
45,2022-09-25 18:05:34,Gear Threerapat,100023830118139,ประกาศของซื้อขาย,"['ขาย', 'ตัว', 'ไร้สาย', 'แยก', 'เสียง', 'ซ้าย', 'ขวา', 'ประกัน', 'เต็ม', 'ซื้อ', 'นัด', 'มอ', 'มอ', 'คอนโด', 'ลุ', 'ม', 'ราคา', '3500']",https://m.facebook.com/photo/view_full_size/?fbid=1313820946088897&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345058896767672822%3Amf_story_key.1247733522692738%3Atop_level_post_id.1247733522692738%3Atl_objid.1247733522692738%3Acontent_owner_id_new.100023830118139%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.1313820946088897%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX-DvGGSh5-4ogI1%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100023830118139%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1664103934%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1247733522692738%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100023830118139%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
46,2022-10-19 04:09:28,Tunyaboonpipop Wongsilp,100074267618977,ประกาศของหาย,"['พี่', 'คน', 'ทำ', 'บัตรประชาชน', 'หาย', 'ติด', 'ต่อมา', 'ค้าบ']",https://m.facebook.com/photo/view_full_size/?fbid=195601456258774&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345054842313734697%3Amf_story_key.1266513524148071%3Atop_level_post_id.1266513524148071%3Atl_objid.1266513524148071%3Acontent_owner_id_new.100074267618977%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.195601456258774%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX8biluSWtbbXW8a%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100074267618977%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666127368%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266513524148071%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100074267618977%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
47,2022-10-18 22:22:12,Siwat Charoensripongsa,100007928057618,ประกาศของหาย,"['ลืม', 'สาย', 'ชาร์ต', 'แบต', 'ทัก', 'รับคืน', 'มจพ', 'ตอน', '2', 'ทุ่ม']",https://m.facebook.com/photo/view_full_size/?fbid=3293898814217688&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345054842361882740%3Amf_story_key.1266336004165823%3Atop_level_post_id.1266336004165823%3Atl_objid.1266336004165823%3Acontent_owner_id_new.100007928057618%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.3293898814217688%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX_3T4oBOqj2vCGt%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100007928057618%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1666106532%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1266336004165823%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100007928057618%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
48,2022-10-18 21:42:02,Natcha Rakjai,100001211682285,ประกาศของซื้อขาย,"['ส่งต่อ', 'ลอง', 'ใส่', 'ฝาก', 'ซื้อ', 'ใส่', '1', 'ตัว', 'ไซส์', '2', 'xl', 'ญ', '150', '฿', '330', '฿']",https://m.facebook.com/photo/view_full_size/?fbid=5899491543434510&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
49,2022-10-13 10:23:40,Renuka Wisateaksorn,100004829945767,ประกาศของซื้อขาย,"['แบ่ง', 'ขาย', 'หัว', 'ปากกา', 'appl', 'pencil', 'หัว', '230', 'บาท', 'นัด', 'มจพ', 'มอ']",https://m.facebook.com/photo/view_full_size/?fbid=2144427455728232&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345054842188442795%3Amf_story_key.1262158341250256%3Atop_level_post_id.1262158341250256%3Atl_objid.1262158341250256%3Acontent_owner_id_new.100004829945767%3Apage_id.197822284350539%3Asrc.22%3Aphoto_id.2144427455728232%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX82A9IVC5Kyb4Yb%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100004829945767%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665631420%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1262158341250256%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.100004829945767%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
50,2022-09-23 17:40:22,Jiranun Suphanthamat,100009580402983,ประกาศของซื้อขาย,"['ขาย', 'สัญญา', 'หอ', 'มอ', 'เพื่อน', 'ซื้อ', 'sign', 'ห้อง', 'มุม', 'ห้อง', 'เดือน', '5000', 'หอ', 'กลาง', 'ซอย', '711', 'ของกิน', 'ห้อง', 'ชั้น', '2', 'เดิน', 'นิดเดียว', 'เจ้าของ', 'หอ', 'คุย', 'ไฟ', '8', 'น้ำ', '18', 'เตียง', '5', 'ฟุต', 'โต๊ะ', 'อ่าน', 'นส', 'ตู้เสื้อผ้า', 'สนใจ', 'สอบถาม', 'เข้ามา', 'ดู', 'ห้อง']",https://m.facebook.com/photo/view_full_size/?fbid=3169107973418518&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
51,2022-10-09 14:49:48,Settasak Naewchan,100003711192146,ประกาศของซื้อขาย,"['อนุ', 'ญาติ', 'ส่งต่อ', 'ใช้แล้ว', 'ไมค์', 'ขาย', 'เมาส์', 'logitech', 'g', '102', 'ไฟ', 'rgb', 'ความเร็ว', 'คีบอร์ด', 'ยาง', 'hp', 'ไฟ', 'rgb', '2', 'ขาย', '500']",https://m.facebook.com/photo/view_full_size/?fbid=2864560037011008&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg
52,2022-10-17 13:45:23,Tanabordee RZ,1143760307,ประกาศของหาย,"['น้อง', 'ทำ', 'กระเป๋า', 'เงิน', 'หล่น', 'หาย', 'ร้าน', 'เชค', 'อิน']",https://m.facebook.com/photo/view_full_size/?fbid=10221460888728657&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.-5345051062676948779%3Amf_story_key.1265287064270717%3Atop_level_post_id.1265287064270717%3Atl_objid.1265287064270717%3Acontent_owner_id_new.1143760307%3Apage_id.439079852961892%3Asrc.22%3Aphoto_id.10221460888728657%3Astory_location.6%3Astory_attachment_style.photo%3Atagged_locations.439079852961892%3Afilter.GroupStoriesByActivityEntQuery%3Aott.ottAX8HFexvRdaHY5uy%3Asty.308%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%22439079852961892%22%3A%7B%22page_id%22%3A439079852961892%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A1143760307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22role%22%3A4%2C%22sl%22%3A6%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1143760307%2C%22page_id%22%3A439079852961892%2C%22role%22%3A4%7D%5D%7D%2C%22197822284350539%22%3A%7B%22page_id%22%3A197822284350539%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A1143760307%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1665989123%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B1265287064270717%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D%3Aactrs.1143760307%3Atds_flgs.3%3Aftmd_400706.111111l&__tn__=%2Cg
